"location","activity","date","change","value","source","roll"
"Greater London","Parks",2020-09-14,68,168,"Google",110.285714285714
"Greater London","Retail & Rec",2020-09-15,-35,65,"Google",101.428571428571
"Greater London","Parks",2020-09-15,49,149,"Google",113.857142857143
"Greater London","Retail & Rec",2020-09-16,-37,63,"Google",105.857142857143
"Greater London","Parks",2020-09-16,40,140,"Google",116.428571428571
"Greater London","Retail & Rec",2020-09-17,-36,64,"Google",102.428571428571
"Greater London","Parks",2020-09-17,41,141,"Google",112.857142857143
"Greater London","Retail & Rec",2020-09-18,-37,63,"Google",97.8571428571429
"Greater London","Parks",2020-09-18,29,129,"Google",107
"Greater London","Retail & Rec",2020-09-19,-38,62,"Google",94.5714285714286
"Greater London","Parks",2020-09-19,21,121,"Google",102.857142857143
"Greater London","Retail & Rec",2020-09-20,-35,65,"Google",92.1428571428571
"Greater London","Parks",2020-09-20,52,152,"Google",104.714285714286
"Greater London","Retail & Rec",2020-09-21,-32,68,"Google",94.2857142857143
"Greater London","Parks",2020-09-21,51,151,"Google",106.857142857143
"Greater London","Retail & Rec",2020-09-22,-36,64,"Google",97.5714285714286
"Greater London","Parks",2020-09-22,37,137,"Google",108.285714285714
"Greater London","Retail & Rec",2020-09-23,-41,59,"Google",99.4285714285714
"Greater London","Parks",2020-09-23,-7,93,"Google",103.428571428571
"Greater London","Retail & Rec",2020-09-24,-40,60,"Google",90.2857142857143
"Greater London","Parks",2020-09-24,-1,99,"Google",94.7142857142857
"Greater London","Retail & Rec",2020-09-25,-40,60,"Google",81.7142857142857
"Greater London","Parks",2020-09-25,-10,90,"Google",85.4285714285714
"Greater London","Retail & Rec",2020-09-26,-40,60,"Google",74.4285714285714
"Greater London","Parks",2020-09-26,-18,82,"Google",77.7142857142857
"Greater London","Retail & Rec",2020-09-27,-40,60,"Google",73
"Greater London","Parks",2020-09-27,-10,90,"Google",77.2857142857143
"Greater London","Retail & Rec",2020-09-28,-33,67,"Google",72.7142857142857
"Greater London","Parks",2020-09-28,30,130,"Google",82.7142857142857
"Greater London","Retail & Rec",2020-09-29,-38,62,"Google",78.7142857142857
"Greater London","Parks",2020-09-29,10,110,"Google",85.8571428571429
"Greater London","Retail & Rec",2020-09-30,-39,61,"Google",82.8571428571429
"Greater London","Parks",2020-09-30,-8,92,"Google",87.4285714285714
"Greater London","Retail & Rec",2020-10-01,-37,63,"Google",83.5714285714286
"Greater London","Parks",2020-10-01,10,110,"Google",89.7142857142857
"Greater London","Retail & Rec",2020-10-02,-47,53,"Google",78.7142857142857
"Greater London","Parks",2020-10-02,-35,65,"Google",79.1428571428571
"Greater London","Retail & Rec",2020-10-03,-42,58,"Google",71.7142857142857
"Greater London","Parks",2020-10-03,-32,68,"Google",72.7142857142857
"Greater London","Retail & Rec",2020-10-04,-45,55,"Google",67.4285714285714
"Greater London","Parks",2020-10-04,-45,55,"Google",66.2857142857143
"Greater London","Retail & Rec",2020-10-05,-36,64,"Google",59.7142857142857
"Greater London","Parks",2020-10-05,10,110,"Google",67.8571428571429
"Greater London","Retail & Rec",2020-10-06,-39,61,"Google",67.2857142857143
"Greater London","Parks",2020-10-06,0,100,"Google",73.2857142857143
"Greater London","Retail & Rec",2020-10-07,-39,61,"Google",72.2857142857143
"Greater London","Parks",2020-10-07,11,111,"Google",80.2857142857143
"Greater London","Retail & Rec",2020-10-08,-41,59,"Google",80.8571428571429
"Greater London","Parks",2020-10-08,-6,94,"Google",85.1428571428571
"Greater London","Retail & Rec",2020-10-09,-41,59,"Google",77.8571428571429
"Greater London","Parks",2020-10-09,-9,91,"Google",82.1428571428571
"Greater London","Retail & Rec",2020-10-10,-39,61,"Google",76.5714285714286
"Greater London","Parks",2020-10-10,-17,83,"Google",79.7142857142857
"Greater London","Retail & Rec",2020-10-11,-36,64,"Google",73
"Greater London","Parks",2020-10-11,14,114,"Google",80.8571428571429
"Greater London","Retail & Rec",2020-10-12,-40,60,"Google",76
"Greater London","Parks",2020-10-12,-8,92,"Google",80.7142857142857
"Greater London","Retail & Rec",2020-10-13,-43,57,"Google",75.8571428571429
"Greater London","Parks",2020-10-13,-21,79,"Google",78.4285714285714
"Greater London","Retail & Rec",2020-10-14,-40,60,"Google",75.1428571428571
"Greater London","Parks",2020-10-14,-3,97,"Google",79.8571428571429
"Greater London","Retail & Rec",2020-10-15,-39,61,"Google",72.2857142857143
"Greater London","Parks",2020-10-15,-4,96,"Google",77.4285714285714
"Greater London","Retail & Rec",2020-10-16,-39,61,"Google",73
"Greater London","Parks",2020-10-16,-3,97,"Google",78.7142857142857
"Greater London","Retail & Rec",2020-10-17,-43,57,"Google",75.5714285714286
"Greater London","Parks",2020-10-17,-14,86,"Google",79.2857142857143
"Greater London","Retail & Rec",2020-10-18,-40,60,"Google",74
"Greater London","Parks",2020-10-18,8,108,"Google",80.7142857142857
"Greater London","Retail & Rec",2020-10-19,-38,62,"Google",75.8571428571429
"Greater London","Parks",2020-10-19,16,116,"Google",83.7142857142857
"Greater London","Retail & Rec",2020-10-20,-41,59,"Google",78.2857142857143
"Greater London","Parks",2020-10-20,9,109,"Google",85.7142857142857
"Greater London","Retail & Rec",2020-10-21,-47,53,"Google",81
"Greater London","Parks",2020-10-21,-29,71,"Google",82.5714285714286
"Greater London","Retail & Rec",2020-10-22,-39,61,"Google",75.8571428571429
"Greater London","Parks",2020-10-22,11,111,"Google",82.8571428571429
"Greater London","Retail & Rec",2020-10-23,-41,59,"Google",74.7142857142857
"Greater London","Parks",2020-10-23,-5,95,"Google",79.8571428571429
"Greater London","Retail & Rec",2020-10-24,-44,56,"Google",72.2857142857143
"Greater London","Parks",2020-10-24,-27,73,"Google",75.1428571428571
"Greater London","Retail & Rec",2020-10-25,-36,64,"Google",74.1428571428571
"Greater London","Parks",2020-10-25,0,100,"Google",79.7142857142857
"Greater London","Retail & Rec",2020-10-26,-33,67,"Google",73.4285714285714
"Greater London","Parks",2020-10-26,19,119,"Google",82
"Greater London","Retail & Rec",2020-10-27,-40,60,"Google",77
"Greater London","Parks",2020-10-27,-25,75,"Google",79.7142857142857
"Greater London","Retail & Rec",2020-10-28,-38,62,"Google",78.1428571428571
"Greater London","Parks",2020-10-28,-3,97,"Google",82.8571428571429
"Greater London","Retail & Rec",2020-10-29,-41,59,"Google",77
"Greater London","Parks",2020-10-29,-24,76,"Google",78.2857142857143
"Greater London","Retail & Rec",2020-10-30,-39,61,"Google",70
"Greater London","Parks",2020-10-30,-5,95,"Google",75
"Greater London","Retail & Rec",2020-10-31,-44,56,"Google",72.2857142857143
"Greater London","Parks",2020-10-31,-33,67,"Google",73
"Greater London","Retail & Rec",2020-11-01,-34,66,"Google",68.5714285714286
"Greater London","Parks",2020-11-01,-13,87,"Google",72.5714285714286
"Greater London","Retail & Rec",2020-11-02,-28,72,"Google",72
"Greater London","Parks",2020-11-02,1,101,"Google",77.7142857142857
"Greater London","Retail & Rec",2020-11-03,-27,73,"Google",74.5714285714286
"Greater London","Parks",2020-11-03,-10,90,"Google",79.4285714285714
"Greater London","Retail & Rec",2020-11-04,-21,79,"Google",81.1428571428571
"Greater London","Parks",2020-11-04,10,110,"Google",87.4285714285714
"Greater London","Retail & Rec",2020-11-05,-64,36,"Google",80.1428571428571
"Greater London","Parks",2020-11-05,-9,91,"Google",82.8571428571429
"Greater London","Retail & Rec",2020-11-06,-65,35,"Google",73.4285714285714
"Greater London","Parks",2020-11-06,-12,88,"Google",75.5714285714286
"Greater London","Retail & Rec",2020-11-07,-66,34,"Google",67.5714285714286
"Greater London","Parks",2020-11-07,2,102,"Google",70.8571428571429
"Greater London","Retail & Rec",2020-11-08,-66,34,"Google",60
"Greater London","Parks",2020-11-08,7,107,"Google",70.1428571428571
"Greater London","Retail & Rec",2020-11-09,-59,41,"Google",63
"Greater London","Parks",2020-11-09,4,104,"Google",72.8571428571429
"Greater London","Retail & Rec",2020-11-10,-61,39,"Google",65.8571428571429
"Greater London","Parks",2020-11-10,4,104,"Google",75.8571428571429
"Greater London","Retail & Rec",2020-11-11,-62,38,"Google",66.7142857142857
"Greater London","Parks",2020-11-11,-7,93,"Google",75.1428571428571
"Greater London","Retail & Rec",2020-11-12,-61,39,"Google",65.4285714285714
"Greater London","Parks",2020-11-12,6,106,"Google",74.7142857142857
"Greater London","Retail & Rec",2020-11-13,-63,37,"Google",65.1428571428571
"Greater London","Parks",2020-11-13,-6,94,"Google",73
"Greater London","Retail & Rec",2020-11-14,-69,31,"Google",62.5714285714286
"Greater London","Parks",2020-11-14,-46,54,"Google",64.8571428571429
"Greater London","Retail & Rec",2020-11-15,-66,34,"Google",56.4285714285714
"Greater London","Parks",2020-11-15,-9,91,"Google",63.8571428571429
"Greater London","Retail & Rec",2020-11-16,-59,41,"Google",54.5714285714286
"Greater London","Parks",2020-11-16,-3,97,"Google",63.1428571428571
"Greater London","Retail & Rec",2020-11-17,-61,39,"Google",55.2857142857143
"Greater London","Parks",2020-11-17,-4,96,"Google",64.5714285714286
"Greater London","Retail & Rec",2020-11-18,-62,38,"Google",62.2857142857143
"Greater London","Parks",2020-11-18,-6,94,"Google",70.8571428571429
"Greater London","Retail & Rec",2020-11-19,-63,37,"Google",63.1428571428571
"Greater London","Parks",2020-11-19,-15,85,"Google",69.4285714285714
"Greater London","Retail & Rec",2020-11-20,-64,36,"Google",60.7142857142857
"Greater London","Parks",2020-11-20,-25,75,"Google",65.8571428571429
"Greater London","Retail & Rec",2020-11-21,-65,35,"Google",57.1428571428571
"Greater London","Parks",2020-11-21,-14,86,"Google",64
"Greater London","Retail & Rec",2020-11-22,-62,38,"Google",56
"Greater London","Parks",2020-11-22,24,124,"Google",68.4285714285714
"Greater London","Retail & Rec",2020-11-23,-58,42,"Google",62.2857142857143
"Greater London","Parks",2020-11-23,3,103,"Google",71.8571428571429
"Greater London","Retail & Rec",2020-11-24,-60,40,"Google",66.8571428571429
"Greater London","Parks",2020-11-24,-1,99,"Google",76
"Greater London","Retail & Rec",2020-11-25,-62,38,"Google",69.1428571428571
"Greater London","Parks",2020-11-25,-12,88,"Google",76.2857142857143
"Greater London","Retail & Rec",2020-11-26,-60,40,"Google",64.2857142857143
"Greater London","Parks",2020-11-26,-3,97,"Google",72.1428571428571
"Greater London","Retail & Rec",2020-11-27,-61,39,"Google",63
"Greater London","Parks",2020-11-27,-14,86,"Google",69.5714285714286
"Greater London","Retail & Rec",2020-11-28,-63,37,"Google",60.7142857142857
"Greater London","Parks",2020-11-28,-16,84,"Google",67.2857142857143
"Greater London","Retail & Rec",2020-11-29,-63,37,"Google",60
"Greater London","Parks",2020-11-29,-3,97,"Google",68.1428571428571
"Greater London","Retail & Rec",2020-11-30,-56,44,"Google",60.5714285714286
"Greater London","Parks",2020-11-30,-10,90,"Google",67.8571428571429
"Greater London","Retail & Rec",2020-12-01,-57,43,"Google",61.7142857142857
"Greater London","Parks",2020-12-01,-4,96,"Google",70.1428571428571
"Greater London","Retail & Rec",2020-12-02,-43,57,"Google",66.2857142857143
"Greater London","Parks",2020-12-02,-13,87,"Google",73.4285714285714
"Greater London","Retail & Rec",2020-12-03,-46,54,"Google",67.2857142857143
"Greater London","Parks",2020-12-03,-34,66,"Google",70.4285714285714
"Greater London","Retail & Rec",2020-12-04,-42,58,"Google",65.8571428571429
"Greater London","Parks",2020-12-04,-24,76,"Google",70.5714285714286
"Greater London","Retail & Rec",2020-12-05,-38,62,"Google",65.7142857142857
"Greater London","Parks",2020-12-05,-14,86,"Google",69.8571428571429
"Greater London","Retail & Rec",2020-12-06,-38,62,"Google",66.2857142857143
"Greater London","Parks",2020-12-06,-11,89,"Google",71.2857142857143
"Greater London","Retail & Rec",2020-12-07,-38,62,"Google",70.7142857142857
"Greater London","Parks",2020-12-07,-13,87,"Google",74.8571428571429
"Greater London","Retail & Rec",2020-12-08,-41,59,"Google",72.4285714285714
"Greater London","Parks",2020-12-08,-15,85,"Google",75.7142857142857
"Greater London","Retail & Rec",2020-12-09,-42,58,"Google",71.7142857142857
"Greater London","Parks",2020-12-09,-14,86,"Google",75.1428571428571
"Greater London","Retail & Rec",2020-12-10,-41,59,"Google",70.8571428571429
"Greater London","Parks",2020-12-10,-12,88,"Google",74.5714285714286
"Greater London","Retail & Rec",2020-12-11,-42,58,"Google",70.4285714285714
"Greater London","Parks",2020-12-11,-13,87,"Google",74.4285714285714
"Greater London","Retail & Rec",2020-12-12,-41,59,"Google",70.7142857142857
"Greater London","Parks",2020-12-12,-18,82,"Google",74.1428571428571
"Greater London","Retail & Rec",2020-12-13,-44,56,"Google",69.8571428571429
"Greater London","Parks",2020-12-13,-32,68,"Google",71.1428571428571
"Greater London","Retail & Rec",2020-12-14,-37,63,"Google",67.5714285714286
"Greater London","Parks",2020-12-14,-10,90,"Google",72.1428571428571
"Greater London","Retail & Rec",2020-12-15,-32,68,"Google",69.4285714285714
"Greater London","Parks",2020-12-15,-1,99,"Google",75.1428571428571
"Greater London","Retail & Rec",2020-12-16,-51,49,"Google",70.4285714285714
"Greater London","Parks",2020-12-16,-19,81,"Google",74
"Greater London","Retail & Rec",2020-12-17,-49,51,"Google",71.5714285714286
"Greater London","Parks",2020-12-17,2,102,"Google",77.1428571428571
"Greater London","Retail & Rec",2020-12-18,-53,47,"Google",71
"Greater London","Parks",2020-12-18,-26,74,"Google",71.8571428571429
"Greater London","Retail & Rec",2020-12-19,-53,47,"Google",64.4285714285714
"Greater London","Parks",2020-12-19,-30,70,"Google",67.4285714285714
"Greater London","Retail & Rec",2020-12-20,-65,35,"Google",60.8571428571429
"Greater London","Parks",2020-12-20,-6,94,"Google",67
"Greater London","Retail & Rec",2020-12-21,-58,42,"Google",58.4285714285714
"Greater London","Parks",2020-12-21,-19,81,"Google",63.2857142857143
"Greater London","Retail & Rec",2020-12-22,-58,42,"Google",58.7142857142857
"Greater London","Parks",2020-12-22,-11,89,"Google",64.7142857142857
"Greater London","Retail & Rec",2020-12-23,-59,41,"Google",60.5714285714286
"Greater London","Parks",2020-12-23,-21,79,"Google",66.8571428571429
"Greater London","Retail & Rec",2020-12-24,-61,39,"Google",59
"Greater London","Parks",2020-12-24,-6,94,"Google",66.4285714285714
"Greater London","Retail & Rec",2020-12-25,-92,8,"Google",56
"Greater London","Parks",2020-12-25,-27,73,"Google",60.4285714285714
"Greater London","Retail & Rec",2020-12-26,-85,15,"Google",49.8571428571429
"Greater London","Parks",2020-12-26,-42,58,"Google",52.2857142857143
"Greater London","Retail & Rec",2020-12-27,-71,29,"Google",45.1428571428571
"Greater London","Parks",2020-12-27,-8,92,"Google",52.7142857142857
"Greater London","Retail & Rec",2020-12-28,-68,32,"Google",43.8571428571429
"Greater London","Parks",2020-12-28,-4,96,"Google",56.4285714285714
"Greater London","Retail & Rec",2020-12-29,-65,35,"Google",51
"Greater London","Parks",2020-12-29,-11,89,"Google",61.5714285714286
"Greater London","Retail & Rec",2020-12-30,-64,36,"Google",58.4285714285714
"Greater London","Parks",2020-12-30,2,102,"Google",68.8571428571429
"Greater London","Retail & Rec",2020-12-31,-65,35,"Google",60.7142857142857
"Greater London","Parks",2020-12-31,-12,88,"Google",68.7142857142857
"Greater London","Retail & Rec",2021-01-01,-85,15,"Google",57.1428571428571
"Greater London","Parks",2021-01-01,-31,69,"Google",62
"Greater London","Retail & Rec",2021-01-02,-74,26,"Google",53
"Greater London","Parks",2021-01-02,-26,74,"Google",58.4285714285714
"Greater London","Retail & Rec",2021-01-03,-72,28,"Google",47.8571428571429
"Greater London","Parks",2021-01-03,-20,80,"Google",54.2857142857143
"Greater London","Retail & Rec",2021-01-04,-66,34,"Google",46.5714285714286
"Greater London","Parks",2021-01-04,-32,68,"Google",54.1428571428571
"Greater London","Retail & Rec",2021-01-05,-70,30,"Google",48.5714285714286
"Greater London","Parks",2021-01-05,-41,59,"Google",53.2857142857143
"Greater London","Retail & Rec",2021-01-06,-70,30,"Google",47
"Greater London","Parks",2021-01-06,-20,80,"Google",54.4285714285714
"Greater London","Retail & Rec",2021-01-07,-70,30,"Google",47.2857142857143
"Greater London","Parks",2021-01-07,-19,81,"Google",54
"Greater London","Retail & Rec",2021-01-08,-72,28,"Google",48.2857142857143
"Greater London","Parks",2021-01-08,-34,66,"Google",53.4285714285714
"Greater London","Retail & Rec",2021-01-09,-73,27,"Google",48.8571428571429
"Greater London","Parks",2021-01-09,-24,76,"Google",55.4285714285714
"Greater London","Retail & Rec",2021-01-10,-74,26,"Google",47.7142857142857
"Greater London","Parks",2021-01-10,-29,71,"Google",53.5714285714286
"Greater London","Retail & Rec",2021-01-11,-67,33,"Google",46.7142857142857
"Greater London","Parks",2021-01-11,-19,81,"Google",54.2857142857143
"Greater London","Retail & Rec",2021-01-12,-70,30,"Google",49.1428571428571
"Greater London","Parks",2021-01-12,-28,72,"Google",55.5714285714286
"Greater London","Retail & Rec",2021-01-13,-72,28,"Google",48.7142857142857
"Greater London","Parks",2021-01-13,-42,58,"Google",53.2857142857143
"Greater London","Retail & Rec",2021-01-14,-74,26,"Google",46.8571428571429
"Greater London","Parks",2021-01-14,-47,53,"Google",49.7142857142857
"Greater London","Retail & Rec",2021-01-15,-72,28,"Google",42.1428571428571
"Greater London","Parks",2021-01-15,-26,74,"Google",48.4285714285714
"Greater London","Retail & Rec",2021-01-16,-76,24,"Google",41.5714285714286
"Greater London","Parks",2021-01-16,-46,54,"Google",45.2857142857143
"Greater London","Retail & Rec",2021-01-17,-71,29,"Google",41.1428571428571
"Greater London","Parks",2021-01-17,6,106,"Google",52.5714285714286
"Greater London","Retail & Rec",2021-01-18,-68,32,"Google",49.5714285714286
"Greater London","Parks",2021-01-18,-15,85,"Google",57.7142857142857
"Greater London","Retail & Rec",2021-01-19,-70,30,"Google",51.4285714285714
"Greater London","Parks",2021-01-19,-27,73,"Google",58.4285714285714
"Greater London","Retail & Rec",2021-01-20,-73,27,"Google",54.5714285714286
"Greater London","Parks",2021-01-20,-41,59,"Google",58.8571428571429
"Greater London","Retail & Rec",2021-01-21,-70,30,"Google",48
"Greater London","Parks",2021-01-21,-13,87,"Google",55.8571428571429
"Greater London","Retail & Rec",2021-01-22,-70,30,"Google",48
"Greater London","Parks",2021-01-22,-8,92,"Google",56.8571428571429
"Greater London","Retail & Rec",2021-01-23,-72,28,"Google",50.4285714285714
"Greater London","Parks",2021-01-23,-21,79,"Google",57.8571428571429
"Greater London","Retail & Rec",2021-01-24,-76,24,"Google",52.8571428571429
"Greater London","Parks",2021-01-24,-8,92,"Google",61.7142857142857
"Greater London","Retail & Rec",2021-01-25,-67,33,"Google",54
"Greater London","Parks",2021-01-25,-6,94,"Google",63.1428571428571
"Greater London","Retail & Rec",2021-01-26,-70,30,"Google",54.2857142857143
"Greater London","Parks",2021-01-26,-33,67,"Google",59.8571428571429
"Greater London","Retail & Rec",2021-01-27,-70,30,"Google",52.8571428571429
"Greater London","Parks",2021-01-27,-23,77,"Google",60.4285714285714
"Greater London","Retail & Rec",2021-01-28,-69,31,"Google",51.7142857142857
"Greater London","Parks",2021-01-28,-14,86,"Google",59.2857142857143
"Greater London","Retail & Rec",2021-01-29,-70,30,"Google",50.1428571428571
"Greater London","Parks",2021-01-29,-22,78,"Google",57
"Greater London","Retail & Rec",2021-01-30,-75,25,"Google",51
"Greater London","Parks",2021-01-30,-59,41,"Google",52.5714285714286
"Greater London","Retail & Rec",2021-01-31,-70,30,"Google",45.8571428571429
"Greater London","Parks",2021-01-31,-13,87,"Google",53.8571428571429
"Greater London","Retail & Rec",2021-02-01,-66,34,"Google",46.4285714285714
"Greater London","Parks",2021-02-01,-15,85,"Google",54.2857142857143
"Greater London","Retail & Rec",2021-02-02,-67,33,"Google",47.8571428571429
"Greater London","Parks",2021-02-02,-10,90,"Google",57.1428571428571
"Greater London","Retail & Rec",2021-02-03,-69,31,"Google",55.7142857142857
"Greater London","Parks",2021-02-03,-23,77,"Google",62.4285714285714
"Greater London","Retail & Rec",2021-02-04,-69,31,"Google",54.4285714285714
"Greater London","Parks",2021-02-04,-27,73,"Google",60
"Greater London","Retail & Rec",2021-02-05,-67,33,"Google",52.5714285714286
"Greater London","Parks",2021-02-05,2,102,"Google",62.4285714285714
"Greater London","Retail & Rec",2021-02-06,-70,30,"Google",53.8571428571429
"Greater London","Parks",2021-02-06,-28,72,"Google",59.7142857142857
"Greater London","Retail & Rec",2021-02-07,-75,25,"Google",52.2857142857143
"Greater London","Parks",2021-02-07,-48,52,"Google",55.2857142857143
"Greater London","Retail & Rec",2021-02-08,-69,31,"Google",49.2857142857143
"Greater London","Parks",2021-02-08,-18,82,"Google",56.2857142857143
"Greater London","Retail & Rec",2021-02-09,-70,30,"Google",46
"Greater London","Parks",2021-02-09,-27,73,"Google",52.1428571428571
"Greater London","Retail & Rec",2021-02-10,-67,33,"Google",46.5714285714286
"Greater London","Parks",2021-02-10,-19,81,"Google",54.5714285714286
"Greater London","Retail & Rec",2021-02-11,-68,32,"Google",51.7142857142857
"Greater London","Parks",2021-02-11,-24,76,"Google",58.1428571428571
"Greater London","Retail & Rec",2021-02-12,-68,32,"Google",51
"Greater London","Parks",2021-02-12,-29,71,"Google",56.8571428571429
"Greater London","Retail & Rec",2021-02-13,-69,31,"Google",50.8571428571429
"Greater London","Parks",2021-02-13,-32,68,"Google",55.8571428571429
"Greater London","Retail & Rec",2021-02-14,-68,32,"Google",48.8571428571429
"Greater London","Parks",2021-02-14,-22,78,"Google",55.4285714285714
"Greater London","Retail & Rec",2021-02-15,-62,38,"Google",50
"Greater London","Parks",2021-02-15,9,109,"Google",61
"Greater London","Retail & Rec",2021-02-16,-65,35,"Google",55.8571428571429
"Greater London","Parks",2021-02-16,-19,81,"Google",63
"Greater London","Retail & Rec",2021-02-17,-66,34,"Google",58.1428571428571
"Greater London","Parks",2021-02-17,-21,79,"Google",64.8571428571429
"Greater London","Retail & Rec",2021-02-18,-65,35,"Google",58.7142857142857
"Greater London","Parks",2021-02-18,0,100,"Google",67.5714285714286
"Greater London","Retail & Rec",2021-02-19,-66,34,"Google",56.8571428571429
"Greater London","Parks",2021-02-19,-9,91,"Google",64.8571428571429
"Greater London","Retail & Rec",2021-02-20,-65,35,"Google",58.2857142857143
"Greater London","Parks",2021-02-20,13,113,"Google",69.5714285714286
"Greater London","Retail & Rec",2021-02-21,-65,35,"Google",63.2857142857143
"Greater London","Parks",2021-02-21,28,128,"Google",76.5714285714286
"Greater London","Retail & Rec",2021-02-22,-63,37,"Google",67.5714285714286
"Greater London","Parks",2021-02-22,-11,89,"Google",75.4285714285714
"Greater London","Retail & Rec",2021-02-23,-62,38,"Google",67.8571428571429
"Greater London","Parks",2021-02-23,18,118,"Google",79.7142857142857
"Greater London","Retail & Rec",2021-02-24,-64,36,"Google",68.7142857142857
"Greater London","Parks",2021-02-24,16,116,"Google",80.2857142857143
"Greater London","Retail & Rec",2021-02-25,-65,35,"Google",67
"Greater London","Parks",2021-02-25,-3,97,"Google",75.5714285714286
"Greater London","Retail & Rec",2021-02-26,-62,38,"Google",68.2857142857143
"Greater London","Parks",2021-02-26,34,134,"Google",82
"Greater London","Retail & Rec",2021-02-27,-63,37,"Google",70.4285714285714
"Greater London","Parks",2021-02-27,31,131,"Google",84
"Greater London","Retail & Rec",2021-02-28,-64,36,"Google",72.5714285714286
"Greater London","Parks",2021-02-28,18,118,"Google",84.4285714285714
"Greater London","Retail & Rec",2021-03-01,-60,40,"Google",76.2857142857143
"Greater London","Parks",2021-03-01,14,114,"Google",87.1428571428571
"Greater London","Retail & Rec",2021-03-02,-63,37,"Google",73.2857142857143
"Greater London","Parks",2021-03-02,2,102,"Google",82.5714285714286
"Greater London","Retail & Rec",2021-03-03,-66,34,"Google",68.7142857142857
"Greater London","Parks",2021-03-03,-25,75,"Google",74.2857142857143
"Greater London","Retail & Rec",2021-03-04,-65,35,"Google",62.4285714285714
"Greater London","Parks",2021-03-04,-15,85,"Google",68.8571428571429
"Greater London","Retail & Rec",2021-03-05,-64,36,"Google",57.7142857142857
"Greater London","Parks",2021-03-05,-7,93,"Google",65.7142857142857
"Greater London","Retail & Rec",2021-03-06,-65,35,"Google",56.1428571428571
"Greater London","Parks",2021-03-06,-13,87,"Google",63.7142857142857
"Greater London","Retail & Rec",2021-03-07,-63,37,"Google",58.2857142857143
"Greater London","Parks",2021-03-07,23,123,"Google",70.8571428571429
"Greater London","Retail & Rec",2021-03-08,-58,42,"Google",64.7142857142857
"Greater London","Parks",2021-03-08,17,117,"Google",76.2857142857143
"Greater London","Retail & Rec",2021-03-09,-59,41,"Google",68.8571428571429
"Greater London","Parks",2021-03-09,38,138,"Google",83.5714285714286
"Greater London","Retail & Rec",2021-03-10,-67,33,"Google",75.8571428571429
"Greater London","Parks",2021-03-10,-33,67,"Google",80.1428571428571
"Greater London","Retail & Rec",2021-03-11,-63,37,"Google",67.8571428571429
"Greater London","Parks",2021-03-11,-7,93,"Google",75.1428571428571
"Greater London","Retail & Rec",2021-03-12,-64,36,"Google",63.5714285714286
"Greater London","Parks",2021-03-12,-5,95,"Google",71.2857142857143
"Greater London","Retail & Rec",2021-03-13,-65,35,"Google",56.5714285714286
"Greater London","Parks",2021-03-13,-19,81,"Google",63.4285714285714
"Greater London","Retail & Rec",2021-03-14,-64,36,"Google",59
"Greater London","Parks",2021-03-14,3,103,"Google",68.4285714285714
"Greater London","Retail & Rec",2021-03-15,-59,41,"Google",61
"Greater London","Parks",2021-03-15,9,109,"Google",71.4285714285714
"Greater London","Retail & Rec",2021-03-16,-62,38,"Google",63.2857142857143
"Greater London","Parks",2021-03-16,2,102,"Google",72.8571428571429
"Greater London","Retail & Rec",2021-03-17,-63,37,"Google",66.5714285714286
"Greater London","Parks",2021-03-17,1,101,"Google",75.8571428571429
"Greater London","Retail & Rec",2021-03-18,-64,36,"Google",66.2857142857143
"Greater London","Parks",2021-03-18,-9,91,"Google",73.4285714285714
"Greater London","Retail & Rec",2021-03-19,-61,39,"Google",63.4285714285714
"Greater London","Parks",2021-03-19,29,129,"Google",76.4285714285714
"Greater London","Retail & Rec",2021-03-20,-65,35,"Google",66.8571428571429
"Greater London","Parks",2021-03-20,-3,97,"Google",75.4285714285714
"Greater London","Retail & Rec",2021-03-21,-63,37,"Google",66.2857142857143
"Greater London","Parks",2021-03-21,31,131,"Google",79.8571428571429
"Greater London","Retail & Rec",2021-03-22,-56,44,"Google",73.1428571428571
"Greater London","Parks",2021-03-22,58,158,"Google",90.1428571428571
"Greater London","Retail & Rec",2021-03-23,-60,40,"Google",77.4285714285714
"Greater London","Parks",2021-03-23,25,125,"Google",90.2857142857143
"Greater London","Retail & Rec",2021-03-24,-61,39,"Google",82
"Greater London","Parks",2021-03-24,15,115,"Google",93.1428571428571
"Greater London","Retail & Rec",2021-03-25,-62,38,"Google",79.8571428571429
"Greater London","Parks",2021-03-25,7,107,"Google",88.8571428571429
"Greater London","Retail & Rec",2021-03-26,-64,36,"Google",71.4285714285714
"Greater London","Parks",2021-03-26,-14,86,"Google",78
"Greater London","Retail & Rec",2021-03-27,-62,38,"Google",65.5714285714286
"Greater London","Parks",2021-03-27,12,112,"Google",76
"Greater London","Retail & Rec",2021-03-28,-66,34,"Google",64.4285714285714
"Greater London","Parks",2021-03-28,1,101,"Google",73.4285714285714
"Greater London","Retail & Rec",2021-03-29,-53,47,"Google",64.8571428571429
"Greater London","Parks",2021-03-29,98,198,"Google",88
"Greater London","Retail & Rec",2021-03-30,-55,45,"Google",82.1428571428571
"Greater London","Parks",2021-03-30,118,218,"Google",107.857142857143
"Greater London","Retail & Rec",2021-03-31,-57,43,"Google",98
"Greater London","Parks",2021-03-31,60,160,"Google",116
"Greater London","Retail & Rec",2021-04-01,-54,46,"Google",108.142857142857
"Greater London","Parks",2021-04-01,47,147,"Google",122.428571428571
